id,star,name_cn,name_jp,name_en,name_link,name_other,cost,faction,get,hp,atk,class_link,avatar,np_type,img_links
96,1,岩窟王,巌窟王,Edmond Dantès,岩窟王,伯爵&超高校级的伯爵&哈哈队成员,16,人,期间限定,12177,12641,Avenger,https://fgo.wiki\images/a/a3/Servant096.jpg,全体,['https://fgo.wiki\\images/5/5f/%E7%88%B1%E5%BE%B7%E8%92%99%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4I.png'	'https://fgo.wiki\\images/0/02/%E7%88%B1%E5%BE%B7%E8%92%99%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4II.png'	'https://fgo.wiki\\images/5/55/%E7%88%B1%E5%BE%B7%E8%92%99%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/7/7e/%E7%88%B1%E5%BE%B7%E8%92%99%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4IV.png'	'https://fgo.wiki\\images/2/25/%E7%88%B1%E5%BE%B7%E8%92%99%E7%81%B5%E8%A1%A3.png'	'https://fgo.wiki\\images/9/9d/%E7%88%B1%E5%BE%B7%E8%92%99%E6%84%9A%E4%BA%BA%E8%8A%82.png']
97,1,南丁格尔,ナイチンゲール,Florence Nightingale,南丁格尔,南丁&护士,16,人,圣晶石常驻,15221,10184,Berserker,https://fgo.wiki\images/b/b5/Servant097.jpg,辅助,['https://fgo.wiki\\images/6/6e/%E5%8D%97%E4%B8%81%E6%A0%BC%E5%B0%94%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/2/21/%E5%8D%97%E4%B8%81%E6%A0%BC%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B41.png'	'https://fgo.wiki\\images/b/b0/%E5%8D%97%E4%B8%81%E6%A0%BC%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B42.png'	'https://fgo.wiki\\images/b/b0/%E5%8D%97%E4%B8%81%E6%A0%BC%E5%B0%94%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/4/43/%E5%8D%97%E4%B8%81%E6%A0%BC%E5%B0%94%E6%84%9A%E4%BA%BA%E8%8A%82.png']
98,1,库・丘林〔Alter〕,クー・フーリン〔オルタ〕,Cú Chulainn (Alter),库·丘林〔Alter〕,黑狗&狂狗&狂王,16,地,剧情限定,12210,12805,Berserker,https://fgo.wiki\images/d/dc/Servant098.jpg,单体,['https://fgo.wiki\\images/d/d1/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%EF%BC%88Alter%29-%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/c/c0/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%EF%BC%88Alter%29-%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/e/e9/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%EF%BC%88Alter%29-%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/d/dd/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%EF%BC%88Alter%29-%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/d/d1/%E5%BA%93%C2%B7%E4%B8%98%E6%9E%97%EF%BC%88Alter%29-%E5%8D%A1%E9%9D%A2y.png']
99,1,女王梅芙,女王メイヴ,Queen Medb,女王梅芙,,16,地,剧情限定,13968,10296,Rider,https://fgo.wiki\images/9/93/Servant099.jpg,单体,['https://fgo.wiki\\images/a/ae/099A.png'	'https://fgo.wiki\\images/c/c9/099B.png'	'https://fgo.wiki\\images/6/6b/099C.png'	'https://fgo.wiki\\images/2/28/099D.png'	'https://fgo.wiki\\images/0/05/%E6%A2%85%E8%8A%99%E7%81%B5%E8%A1%A3%E7%AB%8B%E7%BB%98.png'	'https://fgo.wiki\\images/a/a8/099E.png']
100,1,海伦娜・布拉瓦茨基,エレナ・ブラヴァツキー,Helena Blavatsky,海伦娜·布拉瓦茨基,海伦娜&海妈,12,人,圣晶石常驻,11882,8629,Caster,https://fgo.wiki\images/5/57/Servant100.jpg,全体,['https://fgo.wiki\\images/c/c6/%E6%B5%B7%E4%BC%A6%E5%A8%9C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A0.png'	'https://fgo.wiki\\images/1/1c/%E6%B5%B7%E4%BC%A6%E5%A8%9C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A1.png'	'https://fgo.wiki\\images/c/c6/%E6%B5%B7%E4%BC%A6%E5%A8%9C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A2.png'	'https://fgo.wiki\\images/4/46/%E6%B5%B7%E4%BC%A6%E5%A8%9C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A3.png'	'https://fgo.wiki\\images/b/b7/%E6%B5%B7%E4%BC%A6%E5%A8%9C%E6%84%9A%E4%BA%BA%E8%8A%82.png']
101,1,罗摩,ラーマ,Rama,罗摩,,12,天,圣晶石常驻,11993,9854,Saber,https://fgo.wiki\images/c/c7/Servant101.jpg,单体,['https://fgo.wiki\\images/3/34/%E7%BD%97%E6%91%A9%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/6/62/%E7%BD%97%E6%91%A9%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/2/27/%E7%BD%97%E6%91%A9%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/1/15/%E7%BD%97%E6%91%A9%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/5/57/%E7%BD%97%E6%91%A9%E5%8D%A1%E9%9D%A20.png']
102,1,李书文,李書文,Li Shuwen,李书文,李大师,12,人,剧情限定,11360,9653,Lancer,https://fgo.wiki\images/1/1c/Servant102.jpg,单体,['https://fgo.wiki\\images/9/9d/%E6%9D%8E%E5%A4%A7%E5%B8%88%E5%88%9D%E5%A7%8B%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/6/6f/%E6%9D%8E%E5%A4%A7%E5%B8%88%E4%B8%80%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/d/d4/%E6%9D%8E%E5%A4%A7%E5%B8%88%E4%B8%89%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/2/29/%E6%9D%8E%E5%A4%A7%E5%B8%88%E6%BB%A1%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/6/63/%E6%9D%8E%E5%A4%A7%E5%B8%88%E6%84%9A%E4%BA%BA%E8%8A%82.png']
103,1,托马斯・爱迪生,トーマス・エジソン,Thomas Edison,托马斯·爱迪生,爱迪狮,12,人,剧情限定,11882,7952,Caster,https://fgo.wiki\images/f/fa/Servant103.jpg,全体,['https://fgo.wiki\\images/d/d9/%E7%88%B1%E8%BF%AA%E7%94%9F%E5%88%9D%E5%A7%8B%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/3/3b/%E7%88%B1%E8%BF%AA%E7%94%9F1%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/9/9a/%E7%88%B1%E8%BF%AA%E7%94%9F3%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/e/e6/%E7%88%B1%E8%BF%AA%E7%94%9F%E6%BB%A1%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/1/1d/%E7%88%B1%E8%BF%AA%E7%94%9F%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
104,1,杰罗尼莫,ジェロニモ,Geronimo,杰罗尼莫,萨满,7,人,通关报酬&圣晶石常驻&友情点召唤,9123,6857,Caster,https://fgo.wiki\images/d/d2/Servant104.jpg,全体,['https://fgo.wiki\\images/c/c1/%E6%9D%B0%E7%BD%97%E5%B0%BC%E8%8E%AB1.png'	'https://fgo.wiki\\images/7/78/%E6%9D%B0%E7%BD%97%E5%B0%BC%E8%8E%AB2.png'	'https://fgo.wiki\\images/f/fb/%E6%9D%B0%E7%BD%97%E5%B0%BC%E8%8E%AB3.png'	'https://fgo.wiki\\images/e/ed/%E6%9D%B0%E7%BD%97%E5%B0%BC%E8%8E%AB4.png'	'https://fgo.wiki\\images/5/5c/%E6%9D%B0%E7%BD%97%E5%B0%BC%E8%8E%AB5.png']
105,1,比利小子,ビリー・ザ・キッド,Billy the Kid,比利小子,,7,人,圣晶石常驻&友情点召唤,9506,6890,Archer,https://fgo.wiki\images/5/51/Servant105.jpg,单体,['https://fgo.wiki\\images/f/f8/%E6%AF%94%E5%88%A9%E5%B0%8F%E5%AD%901.png'	'https://fgo.wiki\\images/e/e1/%E6%AF%94%E5%88%A9%E5%B0%8F%E5%AD%902.png'	'https://fgo.wiki\\images/8/81/%E6%AF%94%E5%88%A9%E5%B0%8F%E5%AD%903.png'	'https://fgo.wiki\\images/7/7a/%E6%AF%94%E5%88%A9%E5%B0%8F%E5%AD%904.png'	'https://fgo.wiki\\images/6/6c/%E6%AF%94%E5%88%A9%E5%B0%8F%E5%AD%905.png']
106,1,贞德〔Alter〕,ジャンヌ・ダルク〔オルタ〕,Jeanne d'Arc (Alter),贞德〔Alter〕,黑贞,16,人,期间限定,11761,13244,Avenger,https://fgo.wiki\images/5/54/Servant106.jpg,单体,['https://fgo.wiki\\images/d/d9/%E9%BB%91%E8%B4%9E%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4I.png'	'https://fgo.wiki\\images/8/8f/%E9%BB%91%E8%B4%9E%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4II.png'	'https://fgo.wiki\\images/b/bf/%E9%BB%91%E8%B4%9E%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/0/0a/%E9%BB%91%E8%B4%9E%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4IV.png'	'https://fgo.wiki\\images/7/7d/%E9%BB%91%E8%B4%9E%E7%81%B5%E8%A1%A3.png'	'https://fgo.wiki\\images/e/ea/%E9%BB%91%E8%B4%9E%E6%84%9A%E4%BA%BA%E8%8A%82.png']
107,1,安哥拉曼纽,アンリマユ,Aŋra Mainiiu,安哥拉曼纽,小安,4,人,友情点召唤,7981,5683,Avenger,https://fgo.wiki\images/8/85/Servant107.jpg,辅助,['https://fgo.wiki\\images/3/32/%E5%B0%8F%E5%AE%89%EF%BC%8C%E5%88%9D%E5%A7%8B%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/c/cd/%E5%B0%8F%E5%AE%89%EF%BC%8C%E4%B8%80%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/3/3b/%E5%B0%8F%E5%AE%89%EF%BC%8C%E4%B8%89%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/1/19/%E5%B0%8F%E5%AE%89%EF%BC%8C%E5%9B%9B%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/b/b8/%E5%B0%8F%E5%AE%89%EF%BC%8C%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
108,1,伊斯坎达尔,イスカンダル,Iskandar,伊斯坎达尔,亚历山大大帝&征服王,16,人,期间限定,13219,11560,Rider,https://fgo.wiki\images/9/98/Servant108.jpg,全体,['https://fgo.wiki\\images/b/bb/%E4%BC%8A%E6%96%AF%E5%9D%8E%E8%BE%BE%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A0.png'	'https://fgo.wiki\\images/1/18/%E4%BC%8A%E6%96%AF%E5%9D%8E%E8%BE%BE%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A1.png'	'https://fgo.wiki\\images/2/2b/%E4%BC%8A%E6%96%AF%E5%9D%8E%E8%BE%BE%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A2.png'	'https://fgo.wiki\\images/7/76/%E4%BC%8A%E6%96%AF%E5%9D%8E%E8%BE%BE%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A3.png'	'https://fgo.wiki\\images/f/f1/%E4%BC%8A%E6%96%AF%E5%9D%8E%E8%BE%BE%E5%B0%94-%E6%84%9A%E4%BA%BA%E8%8A%82.png']
109,1,卫宫〔Assassin〕,エミヤ〔アサシン〕,Emiya (Assassin),卫宫〔Assassin〕,切嗣&切丝&Papa,12,人,圣晶石常驻,11168,8958,Assassin,https://fgo.wiki\images/a/a3/Servant109.jpg,单体,['https://fgo.wiki\\images/7/71/%E5%8D%AB%E5%AE%AB%E5%88%87%E5%97%A3%E5%8D%A1%E9%9D%A2%E2%85%A0.png'	'https://fgo.wiki\\images/4/4e/%E5%8D%AB%E5%AE%AB%E5%88%87%E5%97%A3%E5%8D%A1%E9%9D%A2%E2%85%A1.png'	'https://fgo.wiki\\images/1/12/%E5%8D%AB%E5%AE%AB%E5%88%87%E5%97%A3%E5%8D%A1%E9%9D%A2%E2%85%A2.png'	'https://fgo.wiki\\images/7/7c/%E5%8D%AB%E5%AE%AB%E5%88%87%E5%97%A3%E5%8D%A1%E9%9D%A2%E2%85%A3.png'	'https://fgo.wiki\\images/e/e2/%E5%8D%AB%E5%AE%AB%E5%88%87%E5%97%A3%E6%84%9A%E4%BA%BA%E8%8A%82.png']
110,1,百貌哈桑,百貌のハサン,Hassan of the Hundred Personas,百貌哈桑,,7,人,圣晶石常驻&友情点召唤,9310,6686,Assassin,https://fgo.wiki\images/a/ab/Servant110.jpg,单体,['https://fgo.wiki\\images/d/d9/110A.png'	'https://fgo.wiki\\images/a/a8/110B.png'	'https://fgo.wiki\\images/d/de/110C.png'	'https://fgo.wiki\\images/e/e2/110D.png'	'https://fgo.wiki\\images/8/85/%E7%99%BE%E8%B2%8C%E5%93%88%E6%A1%915.png']
111,1,爱丽丝菲尔〔天之衣〕,アイリスフィール〔天の衣〕,Irisviel (Holy Grail),爱丽丝菲尔〔天之衣〕,太太&爱丽,12,天,活动赠送,12476,8237,Caster,https://fgo.wiki\images/c/c8/Servant111.jpg,辅助,['https://fgo.wiki\\images/5/51/%E7%88%B1%E4%B8%BD%E4%B8%9D%E8%8F%B2%E5%B0%94%E5%88%9D%E5%A7%8B%E7%8A%B6%E6%80%81.png'	'https://fgo.wiki\\images/5/51/%E7%88%B1%E4%B8%BD%E4%B8%9D%E8%8F%B2%E5%B0%94%E5%88%9D%E5%A7%8B%E7%8A%B6%E6%80%81.png'	'https://fgo.wiki\\images/5/51/%E7%88%B1%E4%B8%BD%E4%B8%9D%E8%8F%B2%E5%B0%94%E5%88%9D%E5%A7%8B%E7%8A%B6%E6%80%81.png'	'https://fgo.wiki\\images/9/96/%E7%88%B1%E4%B8%BD%E4%B8%9D%E8%8F%B2%E5%B0%94%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4%E2%85%A3.png'	'https://fgo.wiki\\images/b/be/%E7%88%B1%E4%B8%BD%E4%B8%9D%E8%8F%B2%E5%B0%94%E6%84%9A%E4%BA%BA%E8%8A%82.png']
112,1,酒吞童子,酒呑童子,Shuten-Douji,酒吞童子,,16,地,期间限定,12825,11993,Assassin,https://fgo.wiki\images/6/60/Servant112.jpg,全体,['https://fgo.wiki\\images/d/db/%E9%85%92%E5%90%9E%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/6/6e/%E9%85%92%E5%90%9E%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B41.png'	'https://fgo.wiki\\images/b/b7/%E9%85%92%E5%90%9E%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B43.png'	'https://fgo.wiki\\images/d/d2/%E9%85%92%E5%90%9E%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/e/e7/%E9%85%92%E5%90%9E%E6%84%9A%E4%BA%BA%E8%8A%82.png']
113,1,玄奘三藏,玄奘三蔵,Xuanzang Sanzang,玄奘三藏,西行者,16,人,圣晶石常驻,12965,11658,Caster,https://fgo.wiki\images/e/e0/Servant113.jpg,单体,['https://fgo.wiki\\images/7/7f/%E7%8E%84%E5%A5%98%E4%B8%89%E8%97%8F1.png'	'https://fgo.wiki\\images/5/5c/%E7%8E%84%E5%A5%98%E4%B8%89%E8%97%8F2.png'	'https://fgo.wiki\\images/0/09/%E7%8E%84%E5%A5%98%E4%B8%89%E8%97%8F3.png'	'https://fgo.wiki\\images/3/31/%E7%8E%84%E5%A5%98%E4%B8%89%E8%97%8F4.png'	'https://fgo.wiki\\images/d/da/%E7%8E%84%E5%A5%98%E4%B8%89%E8%97%8F5.png']
114,1,源赖光,源頼光,Minamoto-no-Raikou,源赖光,奶光&光妈,16,天,期间限定,13500,11556,Berserker,https://fgo.wiki\images/d/d0/Servant114.jpg,全体,['https://fgo.wiki\\images/3/36/%E6%BA%90%E8%B5%96%E5%85%89%E5%8D%A1%E9%9D%A2%E2%85%A0.png'	'https://fgo.wiki\\images/8/83/%E6%BA%90%E8%B5%96%E5%85%89%E5%8D%A1%E9%9D%A2%E2%85%A1.png'	'https://fgo.wiki\\images/f/f6/%E6%BA%90%E8%B5%96%E5%85%89%E5%8D%A1%E9%9D%A2%E2%85%A2.png'	'https://fgo.wiki\\images/3/38/%E6%BA%90%E8%B5%96%E5%85%89%E5%8D%A1%E9%9D%A2%E2%85%A3.png'	'https://fgo.wiki\\images/5/54/%E6%BA%90%E8%B5%96%E5%85%89%E6%84%9A%E4%BA%BA%E8%8A%82.png']
115,1,坂田金时,坂田金時,Sakata Kintoki,坂田金时(Rider),R金时,12,地,活动赠送,10800,9819,Rider,https://fgo.wiki\images/6/6b/Servant115.jpg,单体,['https://fgo.wiki\\images/0/08/%E5%9D%82%E7%94%B0%E9%87%91%E6%97%B6%EF%BC%88Rider%EF%BC%89%E5%88%9D%E5%A7%8B%E7%8A%B6%E6%80%81~%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/0/08/%E5%9D%82%E7%94%B0%E9%87%91%E6%97%B6%EF%BC%88Rider%EF%BC%89%E5%88%9D%E5%A7%8B%E7%8A%B6%E6%80%81~%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/0/08/%E5%9D%82%E7%94%B0%E9%87%91%E6%97%B6%EF%BC%88Rider%EF%BC%89%E5%88%9D%E5%A7%8B%E7%8A%B6%E6%80%81~%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/d/dc/%E5%9D%82%E7%94%B0%E9%87%91%E6%97%B6%EF%BC%88Rider%EF%BC%89%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4IV.png'	'https://fgo.wiki\\images/3/3a/%E5%9D%82%E7%94%B0%E9%87%91%E6%97%B6%EF%BC%88Rider%EF%BC%89%E6%84%9A%E4%BA%BA%E8%8A%82.png']
116,1,茨木童子,茨木童子,Ibaraki-Douji,茨木童子,脚神,12,地,圣晶石常驻,10954,9636,Berserker,https://fgo.wiki\images/8/88/Servant116.jpg,单体,['https://fgo.wiki\\images/6/6f/%E8%8C%A8%E6%9C%A8%E7%AB%A5%E5%AD%90-%E5%8D%A1%E9%9D%A2-1.png'	'https://fgo.wiki\\images/a/a1/%E8%8C%A8%E6%9C%A8%E7%AB%A5%E5%AD%90-%E5%8D%A1%E9%9D%A2-2.png'	'https://fgo.wiki\\images/a/ad/%E8%8C%A8%E6%9C%A8%E7%AB%A5%E5%AD%90-%E5%8D%A1%E9%9D%A2-3.png'	'https://fgo.wiki\\images/1/17/%E8%8C%A8%E6%9C%A8%E7%AB%A5%E5%AD%90-%E5%8D%A1%E9%9D%A2-4.png'	'https://fgo.wiki\\images/d/dc/%E8%8C%A8%E6%9C%A8%E7%AB%A5%E5%AD%90-%E5%8D%A1%E9%9D%A2-y.png']
117,1,风魔小太郎,風魔小太郎,Fuuma \"Evil-wind\" Kotarou,风魔小太郎,,7,人,圣晶石常驻&友情点召唤,8844,7091,Assassin,https://fgo.wiki\images/a/aa/Servant117.jpg,全体,['https://fgo.wiki\\images/c/cf/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E1.png'	'https://fgo.wiki\\images/8/8f/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E2.png'	'https://fgo.wiki\\images/1/18/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E3.png'	'https://fgo.wiki\\images/9/9b/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E4.png'	'https://fgo.wiki\\images/2/21/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E%E6%B3%B3%E8%A3%85%E7%81%B5%E8%A1%A3.png'	'https://fgo.wiki\\images/8/8b/%E9%A3%8E%E9%AD%94%E5%B0%8F%E5%A4%AA%E9%83%8E5.png']
118,1,奥斯曼狄斯,オジマンディアス,Ozymandias,奥斯曼狄斯,拉二,16,天,圣晶石常驻,12830,11971,Rider,https://fgo.wiki\images/f/ff/Servant118.jpg,单体,['https://fgo.wiki\\images/8/86/%E6%8B%89%E4%BA%8C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4I.png'	'https://fgo.wiki\\images/6/6f/%E6%8B%89%E4%BA%8C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4II.png'	'https://fgo.wiki\\images/9/97/%E6%8B%89%E4%BA%8C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4III.png'	'https://fgo.wiki\\images/6/6d/%E6%8B%89%E4%BA%8C%E7%81%B5%E5%9F%BA%E5%86%8D%E4%B8%B4IV.png'	'https://fgo.wiki\\images/4/42/%E6%8B%89%E4%BA%8C%E6%84%9A%E4%BA%BA%E8%8A%82.png']
119,1,阿尔托莉雅・潘德拉贡,アルトリア・ペンドラゴン,Altria Pendragon,阿尔托莉雅·潘德拉贡(Lancer),白枪呆,16,天,剧情限定,15606,10995,Lancer,https://fgo.wiki\images/6/6c/Servant119.jpg,全体,['https://fgo.wiki\\images/d/dd/%E9%98%BF%E5%B0%94%E6%89%98%E8%8E%89%E9%9B%85%C2%B7%E6%BD%98%E5%BE%B7%E6%8B%89%E8%B4%A1%28Lancer%29-%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/3/36/%E9%98%BF%E5%B0%94%E6%89%98%E8%8E%89%E9%9B%85%C2%B7%E6%BD%98%E5%BE%B7%E6%8B%89%E8%B4%A1%28Lancer%29-%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/c/c1/%E9%98%BF%E5%B0%94%E6%89%98%E8%8E%89%E9%9B%85%C2%B7%E6%BD%98%E5%BE%B7%E6%8B%89%E8%B4%A1%28Lancer%29-%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/d/d9/%E9%98%BF%E5%B0%94%E6%89%98%E8%8E%89%E9%9B%85%C2%B7%E6%BD%98%E5%BE%B7%E6%8B%89%E8%B4%A1%28Lancer%29-%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/f/f6/%E9%98%BF%E5%B0%94%E6%89%98%E8%8E%89%E9%9B%85%C2%B7%E6%BD%98%E5%BE%B7%E6%8B%89%E8%B4%A1%28Lancer%29-%E5%8D%A1%E9%9D%A2%E6%84%9A%E4%BA%BA%E8%8A%82.png']
120,1,尼托克丽丝,ニトクリス,Nitocris,尼托克丽丝,尼托,12,地,圣晶石常驻,11288,9060,Caster,https://fgo.wiki\images/a/a0/Servant120.jpg,全体,['https://fgo.wiki\\images/d/d2/%E5%B0%BC%E6%89%98%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/2/26/%E5%B0%BC%E6%89%98%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/f/fb/%E5%B0%BC%E6%89%98%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/0/08/%E5%B0%BC%E6%89%98%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/0/04/%E5%B0%BC%E6%89%98%E5%8D%A1%E9%9D%A20.png']
121,1,兰斯洛特,ランスロット,Lancelot,兰斯洛特(Saber),剑兰&剑长江,12,地,圣晶石常驻,11589,9949,Saber,https://fgo.wiki\images/2/24/Servant121.jpg,单体,['https://fgo.wiki\\images/d/d8/%E5%89%91%E5%85%B0%E5%8D%A1%E9%9D%A21.png'	'https://fgo.wiki\\images/8/8f/%E5%89%91%E5%85%B0%E5%8D%A1%E9%9D%A22.png'	'https://fgo.wiki\\images/2/26/%E5%89%91%E5%85%B0%E5%8D%A1%E9%9D%A23.png'	'https://fgo.wiki\\images/8/8f/%E5%89%91%E5%85%B0%E5%8D%A1%E9%9D%A24.png'	'https://fgo.wiki\\images/a/ad/%E5%89%91%E5%85%B0%E5%8D%A1%E9%9D%A20.png']
122,1,崔斯坦,トリスタン,Tristan,崔斯坦,小崔&老崔&崔悲伤&特里斯坦&崔卿&特卿,12,地,剧情限定,11637,9735,Archer,https://fgo.wiki\images/d/d5/Servant122.jpg,单体,['https://fgo.wiki\\images/f/f5/%E5%B4%94%E6%96%AF%E5%9D%A6-%E5%88%9D%E5%A7%8B%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/c/ca/%E5%B4%94%E6%96%AF%E5%9D%A6-%E4%B8%80%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/1/15/%E5%B4%94%E6%96%AF%E5%9D%A6-%E4%B8%89%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/f/f3/%E5%B4%94%E6%96%AF%E5%9D%A6-%E6%BB%A1%E7%A0%B4%E5%8D%A1%E9%9D%A2.png'	'https://fgo.wiki\\images/8/89/%E5%B4%94%E6%96%AF%E5%9D%A6-%E6%84%9A%E4%BA%BA%E8%8A%82%E5%8D%A1%E9%9D%A2.png']
123,1,高文,ガウェイン,Gawain,高文,大猩猩,12,地,剧情限定,11419,10173,Saber,https://fgo.wiki\images/e/e9/Servant123.jpg,全体,['https://fgo.wiki\\images/5/5e/%E9%AB%98%E6%96%87%E5%8D%A1%E9%9D%A2%E5%88%9D%E5%A7%8B.png'	'https://fgo.wiki\\images/7/78/%E9%AB%98%E6%96%87%E5%8D%A1%E9%9D%A2%E4%B8%80%E7%A0%B4.png'	'https://fgo.wiki\\images/9/96/%E9%AB%98%E6%96%87%E5%8D%A1%E9%9D%A2%E4%B8%89%E7%A0%B4.png'	'https://fgo.wiki\\images/4/45/%E9%AB%98%E6%96%87%E5%8D%A1%E9%9D%A2%E6%BB%A1%E7%A0%B4.png'	'https://fgo.wiki\\images/7/7b/%E9%AB%98%E6%96%87%E5%8D%A1%E9%9D%A2%E6%84%9A%E4%BA%BA%E8%8A%82.png']
