id,star,star_str,name,name_link,name_other,cost,hp1,hpmax,atk1,atkmax,des,des_max,icon,icon_eff,type_marker,stars_marker,stats_marker,sort_atk,sort_hp
428,5,★★★★★,熔岩巧克力蛋糕,熔岩巧克力蛋糕,,12,0,0,500,2000,付与自身对〔神性〕25%的特攻状态＆NP已达30%的状态开始战斗,付与自身对〔神性〕30%的特攻状态＆NP已达50%的状态开始战斗[最大解放],/images/9/95/礼装428.jpg,/images/3/3a/特攻.png,129,32,4,1245,444
429,4,★★★★,黑骑士君,黑骑士君,,9,100,100,100,100,谜之女主角X〔Alter〕(Berserker)装备，且自身在场时，<br />为己方全体付与对〔Saber〕20%的特攻状态,,/images/1/15/礼装429.jpg,/images/3/3a/特攻.png,4,16,8,576,655
430,4,★★★★,高级和果子,高级和果子,,3,0,0,0,0,两仪式(Saber)的情人节礼物,无效果,/images/c/cf/礼装430.jpg,/images/d/d7/空白效果.png,9,16,1,102,49
431,4,★★★★,特制团子,特制团子,,3,0,0,0,0,宫本武藏的情人节礼物,无效果,/images/d/d4/礼装431.jpg,/images/d/d7/空白效果.png,9,16,1,103,50
432,4,★★★★,你也是龙套装,你也是龙套装,,3,0,0,0,0,齐格飞的情人节回礼,无效果,/images/4/4e/礼装432.jpg,/images/d/d7/空白效果.png,9,16,1,104,51
433,4,★★★★,与您共享小小的喜悦,与您共享小小的喜悦,,3,0,0,0,0,骑士迪昂的情人节回礼,无效果,/images/6/62/礼装433.jpg,/images/d/d7/空白效果.png,9,16,1,105,52
434,4,★★★★,香蕉（哈奴曼馈赠）,香蕉(哈奴曼馈赠),,3,0,0,0,0,罗摩的情人节回礼,无效果,/images/f/f2/礼装434.jpg,/images/d/d7/空白效果.png,9,16,1,106,53
435,4,★★★★,何其高尚的希望之花啊,何其高尚的希望之花啊,,3,0,0,0,0,兰斯洛特(Saber)的情人节回礼,无效果,/images/8/8a/礼装435.jpg,/images/d/d7/空白效果.png,9,16,1,107,54
436,4,★★★★,肌肤之友,肌肤之友,,3,0,0,0,0,高文的情人节回礼,无效果,/images/7/71/礼装436.jpg,/images/d/d7/空白效果.png,9,16,1,108,55
437,4,★★★★,传说中的宝玉巧克力,传说中的宝玉巧克力,,3,0,0,0,0,伊丽莎白·巴托里(勇者)的情人节礼物,无效果,/images/6/66/礼装437.jpg,/images/d/d7/空白效果.png,9,16,1,109,56
438,4,★★★★,恺撒式晚宴,恺撒式晚宴,,3,0,0,0,0,盖乌斯·尤利乌斯·恺撒的情人节回礼,无效果,/images/8/88/礼装438.jpg,/images/d/d7/空白效果.png,9,16,1,110,57
439,4,★★★★,贞德粉丝俱乐部套装,贞德粉丝俱乐部套装,,3,0,0,0,0,吉尔·德·雷(Saber)的情人节回礼,无效果,/images/6/6b/礼装439.jpg,/images/d/d7/空白效果.png,9,16,1,111,58
440,4,★★★★,我已经开了房,我已经开了房,,3,0,0,0,0,弗格斯·马克·罗伊的情人节回礼,无效果,/images/b/b7/礼装440.jpg,/images/d/d7/空白效果.png,9,16,1,112,59
441,4,★★★★,银盒,银盒,,3,0,0,0,0,贝德维尔的情人节回礼,无效果,/images/f/f2/礼装441.jpg,/images/d/d7/空白效果.png,9,16,1,113,60
442,4,★★★★,青金石手链,青金石手链,,3,0,0,0,0,吉尔伽美什的情人节回礼,无效果,/images/d/df/礼装442.jpg,/images/d/d7/空白效果.png,9,16,1,114,61
443,4,★★★★,棍棒（烧烤味）,棍棒（烧烤味）,,3,0,0,0,0,俄里翁（熊）的情人节回礼,无效果,/images/1/1f/礼装443.jpg,/images/d/d7/空白效果.png,9,16,1,115,62
444,4,★★★★,交流式雷电曲奇,交流式雷电曲奇,,3,0,0,0,0,尼古拉·特斯拉的情人节回礼,无效果,/images/c/c2/礼装444.jpg,/images/d/d7/空白效果.png,9,16,1,116,63
445,4,★★★★,射向迦尔纳的一箭,射向迦尔纳的一箭,,3,0,0,0,0,阿周那的情人节回礼,无效果,/images/e/e7/礼装445.jpg,/images/d/d7/空白效果.png,9,16,1,117,64
446,4,★★★★,蔚蓝天空香草山峰,蔚蓝天空香草山峰,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(Archer)的情人节礼物,无效果,/images/0/01/礼装446.jpg,/images/d/d7/空白效果.png,9,16,1,118,65
447,4,★★★★,宝石切割之星,宝石切割之星,,3,0,0,0,0,伊什塔尔的情人节礼物,无效果,/images/7/76/礼装447.jpg,/images/d/d7/空白效果.png,9,16,1,119,66
448,4,★★★★,从今往后派上用处家务套装,从今往后派上用处家务套装,,3,0,0,0,0,卫宫的情人节回礼,无效果,/images/3/3a/礼装448.jpg,/images/d/d7/空白效果.png,9,16,1,120,67
449,4,★★★★,～崔斯坦精选集～,～崔斯坦精选集～,,3,0,0,0,0,崔斯坦的情人节回礼,无效果,/images/f/f4/礼装449.jpg,/images/d/d7/空白效果.png,9,16,1,121,68
450,4,★★★★,极为普通的巧克力（？）,极为普通的巧克力(？),,3,0,0,0,0,安妮·伯妮＆玛莉·瑞德(Archer)的情人节礼物,无效果,/images/b/b6/礼装450.jpg,/images/d/d7/空白效果.png,9,16,1,122,69
451,4,★★★★,回礼请用亲吻,回礼请用亲吻,,3,0,0,0,0,克洛伊·冯·爱因兹贝伦的情人节礼物,无效果,/images/5/51/礼装451.jpg,/images/d/d7/空白效果.png,9,16,1,123,70
452,4,★★★★,不知名的纪念银币,不知名的纪念银币,,3,0,0,0,0,罗宾汉的情人节回礼,无效果,/images/2/2d/礼装452.jpg,/images/d/d7/空白效果.png,9,16,1,124,71
453,4,★★★★,献给亚比煞的爱,献给亚比煞的爱,,3,0,0,0,0,大卫的情人节回礼,无效果,/images/6/68/礼装453.jpg,/images/d/d7/空白效果.png,9,16,1,125,72
454,4,★★★★,激动人心沙啪优待券,激动人心沙啪优待券,,3,0,0,0,0,幼吉尔的情人节回礼,无效果,/images/f/f2/礼装454.jpg,/images/d/d7/空白效果.png,9,16,1,126,73
455,4,★★★★,银之子弹,银之子弹,,3,0,0,0,0,比利小子的情人节回礼,无效果,/images/0/00/礼装455.jpg,/images/d/d7/空白效果.png,9,16,1,127,74
456,4,★★★★,直到觅来究极美味,直到觅来究极美味,,3,0,0,0,0,俵藤太的情人节回礼,无效果,/images/6/69/礼装456.jpg,/images/d/d7/空白效果.png,9,16,1,128,75
457,4,★★★★,鹰嘴豆泥与…,鹰嘴豆泥与…,,3,0,0,0,0,阿拉什的情人节回礼,无效果,/images/a/a9/礼装457.jpg,/images/d/d7/空白效果.png,9,16,1,129,76
458,4,★★★★,落日耳坠,落日耳坠,,3,0,0,0,0,迦尔纳的情人节回礼,无效果,/images/6/6c/礼装458.jpg,/images/d/d7/空白效果.png,9,16,1,130,77
459,4,★★★★,世界尽头城堡,世界尽头城堡,,3,0,0,0,0,阿尔托莉雅·潘德拉贡(Lancer)的情人节礼物,无效果,/images/0/07/礼装459.jpg,/images/d/d7/空白效果.png,9,16,1,131,78
460,4,★★★★,巧克力起子,巧克力起子,,3,0,0,0,0,玉藻前(Lancer)的情人节礼物,无效果,/images/f/f2/礼装460.jpg,/images/d/d7/空白效果.png,9,16,1,132,79
461,4,★★★★,白花,白花,,3,0,0,0,0,恩奇都的情人节回礼,无效果,/images/9/9e/礼装461.jpg,/images/d/d7/空白效果.png,9,16,1,133,80
462,4,★★★★,红花,红花,,3,0,0,0,0,恩奇都的情人节礼物,无效果,/images/c/c3/礼装462.jpg,/images/d/d7/空白效果.png,9,16,1,134,81
463,4,★★★★,DHA,DHA,,3,0,0,0,0,芬恩·麦克库尔的情人节回礼,无效果,/images/2/2a/礼装463.jpg,/images/d/d7/空白效果.png,9,16,1,135,82
464,4,★★★★,铁观音茶（？）,铁观音茶（？）,,3,0,0,0,0,李书文的情人节回礼,无效果,/images/4/49/礼装464.jpg,/images/d/d7/空白效果.png,9,16,1,136,83
465,4,★★★★,平淡无奇的巧克力,平淡无奇的巧克力,,3,0,0,0,0,清姬(Lancer)的情人节礼物,无效果,/images/d/dd/礼装465.jpg,/images/d/d7/空白效果.png,9,16,1,137,84
466,4,★★★★,谢肉节,谢肉节,,3,0,0,0,0,弗拉德三世(EXTRA)的情人节回礼,无效果,/images/f/f9/礼装466.jpg,/images/d/d7/空白效果.png,9,16,1,138,85
467,4,★★★★,爱心巧克力・苦苦苦,爱心巧克力·苦苦苦,,3,0,0,0,0,贞德·Alter·Santa·Lily的情人节礼物,无效果,/images/5/5c/礼装467.jpg,/images/d/d7/空白效果.png,9,16,1,139,86
468,4,★★★★,蛋型巧克力,蛋型巧克力,,3,0,0,0,0,美杜莎(Lancer)的情人节礼物,无效果,/images/2/21/礼装468.jpg,/images/d/d7/空白效果.png,9,16,1,140,87
469,4,★★★★,符文石巧克力,符文石巧克力,,3,0,0,0,0,库·丘林(Lancer)的情人节回礼,无效果,/images/3/34/礼装469.jpg,/images/d/d7/空白效果.png,9,16,1,141,88
470,4,★★★★,1999年的残渣,1999年的残渣,,3,0,0,0,0,库·丘林(Prototype)的情人节回礼,无效果,/images/5/5a/礼装470.jpg,/images/d/d7/空白效果.png,9,16,1,142,89
471,4,★★★★,罗马和平,罗马和平,,3,0,0,0,0,罗穆路斯的情人节回礼,无效果,/images/7/7f/礼装471.jpg,/images/d/d7/空白效果.png,9,16,1,143,90
472,4,★★★★,特洛伊木马（手掌大小）,特洛伊木马（手掌大小）,,3,0,0,0,0,赫克托耳的情人节回礼,无效果,/images/d/d3/礼装472.jpg,/images/d/d7/空白效果.png,9,16,1,144,91
473,4,★★★★,感谢的白蔷薇,感谢的白蔷薇,,3,0,0,0,0,迪尔姆德·奥迪那的情人节回礼,无效果,/images/1/17/礼装473.jpg,/images/d/d7/空白效果.png,9,16,1,145,92
474,4,★★★★,可可果,可可果,,3,0,0,0,0,豹人的情人节礼物,无效果,/images/8/82/礼装474.jpg,/images/d/d7/空白效果.png,9,16,1,146,93
475,4,★★★★,白纸的劝进帐（付弁庆签名）,白纸的劝进帐（付弁庆签名）,,3,0,0,0,0,武藏坊弁庆的情人节回礼,无效果,/images/3/3d/礼装475.jpg,/images/d/d7/空白效果.png,9,16,1,147,94
476,4,★★★★,钢铁棉花糖,钢铁棉花糖,,3,0,0,0,0,列奥尼达一世的情人节回礼,无效果,/images/e/e2/礼装476.jpg,/images/d/d7/空白效果.png,9,16,1,148,95
477,4,★★★★,梅芙亲标签的蜂蜜巧克力,梅芙亲标签的蜂蜜巧克力,,3,0,0,0,0,女王梅芙的情人节礼物,无效果,/images/b/bf/礼装477.jpg,/images/d/d7/空白效果.png,9,16,1,149,96
478,4,★★★★,勇者之杯,勇者之杯,,3,0,0,0,0,伊斯坎达尔的情人节回礼,无效果,/images/9/90/礼装478.jpg,/images/d/d7/空白效果.png,9,16,1,150,97
479,4,★★★★,斯芬克斯幼崽,斯芬克斯幼崽,,3,0,0,0,0,奥斯曼狄斯的情人节回礼,无效果,/images/8/89/礼装479.jpg,/images/d/d7/空白效果.png,9,16,1,151,98
480,4,★★★★,自由的可可水,自由的可可水,,3,0,0,0,0,魁札尔·科亚特尔的情人节礼物,无效果,/images/0/0b/礼装480.jpg,/images/d/d7/空白效果.png,9,16,1,152,99
481,4,★★★★,骏鹰玩偶（1：1）,骏鹰玩偶（1：1）,,3,0,0,0,0,阿斯托尔福的情人节回礼,无效果,/images/4/4a/礼装481.jpg,/images/d/d7/空白效果.png,9,16,1,153,100
482,4,★★★★,可爱兔兔巧克力,可爱兔兔巧克力,,3,0,0,0,0,阿斯托尔福的情人节礼物,无效果,/images/1/17/礼装482.jpg,/images/d/d7/空白效果.png,9,16,1,154,101
483,4,★★★★,骑士腰带复制品,骑士腰带复制品,,3,0,0,0,0,坂田金时(Rider)的情人节回礼,无效果,/images/6/61/礼装483.jpg,/images/d/d7/空白效果.png,9,16,1,155,102
484,4,★★★★,S闪电碎果仁巧克力棒,S闪电碎果仁巧克力棒,,3,0,0,0,0,莫德雷德(Rider)的情人节礼物,无效果,/images/5/5d/礼装484.jpg,/images/d/d7/空白效果.png,9,16,1,156,103
485,4,★★★★,正在阅读的伊利亚特,正在阅读的伊利亚特,,3,0,0,0,0,亚历山大的情人节回礼,无效果,/images/e/e2/礼装485.jpg,/images/d/d7/空白效果.png,9,16,1,157,104
486,4,★★★★,幻影战马的鬃毛,幻影战马的鬃毛,,3,0,0,0,0,乔尔乔斯的情人节回礼,无效果,/images/c/ce/礼装486.jpg,/images/d/d7/空白效果.png,9,16,1,158,105
487,4,★★★★,秘密秘藏秘宝相册,秘密秘藏秘宝相册,,3,0,0,0,0,爱德华·蒂奇的情人节回礼,无效果,/images/2/29/礼装487.jpg,/images/d/d7/空白效果.png,9,16,1,159,106
488,4,★★★★,雪茄与葡萄酒,雪茄与葡萄酒,,3,0,0,0,0,诸葛孔明(埃尔梅罗Ⅱ世)的情人节回礼,无效果,/images/d/d0/礼装488.jpg,/images/d/d7/空白效果.png,9,16,1,160,107
489,4,★★★★,糖渍蟠桃,糖渍蟠桃,,3,0,0,0,0,玄奘三藏的情人节礼物,无效果,/images/6/66/礼装489.jpg,/images/d/d7/空白效果.png,9,16,1,161,108
490,4,★★★★,芭丝特喵X号,芭丝特喵X号,,3,0,0,0,0,莱昂纳多·达·芬奇的情人节回礼,无效果,/images/c/cf/礼装490.jpg,/images/d/d7/空白效果.png,9,16,1,162,109
491,4,★★★★,完美的巧克力,完美的巧克力,,3,0,0,0,0,莱昂纳多·达·芬奇的情人节礼物,无效果,/images/d/dd/礼装491.jpg,/images/d/d7/空白效果.png,9,16,1,163,110
492,4,★★★★,手工爱情巧克力,手工爱情巧克力,,3,0,0,0,0,伊莉雅丝菲尔·冯·爱因兹贝伦的情人节礼物,无效果,/images/5/5c/礼装492.jpg,/images/d/d7/空白效果.png,9,16,1,164,111
493,4,★★★★,芙芙手套玩偶,芙芙手套玩偶,,3,0,0,0,0,梅林的情人节回礼,无效果,/images/7/7a/礼装493.jpg,/images/d/d7/空白效果.png,9,16,1,165,112
494,4,★★★★,UFO,UFO,,3,0,0,0,0,海伦娜·布拉瓦茨基的情人节礼物,无效果,/images/5/5b/礼装494.jpg,/images/d/d7/空白效果.png,9,16,1,166,113
495,4,★★★★,直流式伟大曲奇,直流式伟大曲奇,,3,0,0,0,0,托马斯·爱迪生的情人节回礼,无效果,/images/2/21/礼装495.jpg,/images/d/d7/空白效果.png,9,16,1,167,114
496,4,★★★★,妈妈的珍藏,妈妈的珍藏,,3,0,0,0,0,爱丽丝菲尔(天之衣)的情人节礼物,无效果,/images/8/82/礼装496.jpg,/images/d/d7/空白效果.png,9,16,1,168,115
497,4,★★★★,尼罗河的恩惠,尼罗河的恩惠,,3,0,0,0,0,尼托克丽丝的情人节礼物,无效果,/images/e/e8/礼装497.jpg,/images/d/d7/空白效果.png,9,16,1,169,116
498,4,★★★★,白朗峰巧克力,白朗峰巧克力,,3,0,0,0,0,玛丽·安托瓦内特(Caster)的情人节礼物,无效果,/images/a/a7/礼装498.jpg,/images/d/d7/空白效果.png,9,16,1,170,117
499,4,★★★★,幼发拉底河之夜,幼发拉底河之夜,,3,0,0,0,0,吉尔伽美什(Caster)的情人节回礼,无效果,/images/4/40/礼装499.jpg,/images/d/d7/空白效果.png,9,16,1,171,118
500,4,★★★★,吉尔君人偶,吉尔君人偶,,3,0,0,0,0,吉尔·德·雷(Caster)的情人节回礼,无效果,/images/2/2f/礼装500.jpg,/images/d/d7/空白效果.png,9,16,1,172,119
501,4,★★★★,滴答君,滴答君,,3,0,0,0,0,梅菲斯托费勒斯的情人节回礼,无效果,/images/9/9e/礼装501.jpg,/images/d/d7/空白效果.png,9,16,1,173,120
502,4,★★★★,德鲁伊之杖,德鲁伊之杖,,3,0,0,0,0,库·丘林(Caster)的情人节回礼,无效果,/images/2/2c/礼装502.jpg,/images/d/d7/空白效果.png,9,16,1,174,121
503,4,★★★★,曾几何时所见幻象,曾几何时所见幻象,,3,0,0,0,0,冯·霍恩海姆·帕拉塞尔苏斯的情人节回礼,无效果,/images/6/6c/礼装503.jpg,/images/d/d7/空白效果.png,9,16,1,175,122
504,4,★★★★,万物根源为数,万物根源为数,,3,0,0,0,0,查尔斯·巴贝奇的情人节回礼,无效果,/images/5/5d/礼装504.jpg,/images/d/d7/空白效果.png,9,16,1,176,123
505,4,★★★★,杰罗尼莫式莫卡辛鞋,杰罗尼莫式莫卡辛鞋,,3,0,0,0,0,杰罗尼莫的情人节回礼,无效果,/images/7/7c/礼装505.jpg,/images/d/d7/空白效果.png,9,16,1,177,124
506,4,★★★★,青鸟式样的鼠标,青鸟式样的鼠标,,3,0,0,0,0,汉斯·克里斯蒂安·安徒生的情人节回礼,无效果,/images/9/90/礼装506.jpg,/images/d/d7/空白效果.png,9,16,1,178,125
507,4,★★★★,第155号商籁体,第155号商籁体,,3,0,0,0,0,威廉·莎士比亚的情人节回礼,无效果,/images/f/f2/礼装507.jpg,/images/d/d7/空白效果.png,9,16,1,179,126
508,4,★★★★,玩具钢琴,玩具钢琴,,3,0,0,0,0,沃尔夫冈·阿马德乌斯·莫扎特的情人节回礼,无效果,/images/3/35/礼装508.jpg,/images/d/d7/空白效果.png,9,16,1,180,127
509,4,★★★★,神酒酒心巧克力,神酒酒心巧克力,,3,0,0,0,0,酒吞童子的情人节礼物,无效果,/images/1/17/礼装509.jpg,/images/d/d7/空白效果.png,9,16,1,181,128
510,4,★★★★,布库尔香,布库尔香,,3,0,0,0,0,“山中老人”的情人节回礼,无效果,/images/a/a0/礼装510.jpg,/images/d/d7/空白效果.png,9,16,1,182,129
511,4,★★★★,红白巧克力,红白巧克力,,3,0,0,0,0,两仪式(Assassin)的情人节礼物,无效果,/images/d/d4/礼装511.jpg,/images/d/d7/空白效果.png,9,16,1,183,130
512,4,★★★★,子弹与枪,子弹与枪,,3,0,0,0,0,卫宫(Assassin)的情人节回礼,无效果,/images/2/28/礼装512.jpg,/images/d/d7/空白效果.png,9,16,1,184,131
513,4,★★★★,苦涩之夏,苦涩之夏,,3,0,0,0,0,斯卡哈(Assassin)的情人节礼物,无效果,/images/6/63/礼装513.jpg,/images/d/d7/空白效果.png,9,16,1,185,132
514,4,★★★★,超级尼罗河之花,超级尼罗河之花,,3,0,0,0,0,克娄巴特拉的情人节礼物,无效果,/images/f/f5/礼装514.jpg,/images/d/d7/空白效果.png,9,16,1,186,133
515,4,★★★★,手工饭团,手工饭团,,3,0,0,0,0,亨利·杰基尔的情人节回礼,无效果,/images/3/3e/礼装515.jpg,/images/d/d7/空白效果.png,9,16,1,187,134
516,4,★★★★,百个装巧克力袋,百个装巧克力袋,,3,0,0,0,0,百貌哈桑的情人节礼物,无效果,/images/e/e1/礼装516.jpg,/images/d/d7/空白效果.png,9,16,1,188,135
517,4,★★★★,铭果风魔馒头,铭果风魔馒头,,3,0,0,0,0,风魔小太郎的情人节回礼,无效果,/images/d/d6/礼装517.jpg,/images/d/d7/空白效果.png,9,16,1,189,136
518,4,★★★★,深邃漆黑之吻,深邃漆黑之吻,,3,0,0,0,0,静谧哈桑的情人节礼物,无效果,/images/b/b2/礼装518.jpg,/images/d/d7/空白效果.png,9,16,1,190,137
